2900.000000,0.962821,0.189200,0.079549,0.017028,2.651061,0.567599,1.826614,0.564669,1.828956,1.786212,1.826307,0.098388,1.786212,0.054780,0.002934,0.053703,0.354347,0.019037
3000.000000,0.979421,0.141972,0.080924,0.012777,2.696386,0.425915,1.873942,0.419781,1.889424,1.144802,1.887869,0.076622,1.144802,0.056377,0.002388,0.037454,0.356167,0.013622
3100.000000,0.991210,0.093341,0.081654,0.009501,2.729314,0.280023,1.887955,0.354007,1.897632,0.992692,1.896795,0.056331,0.992692,0.056919,0.001669,0.029735,0.356787,0.010588
3200.000000,0.998080,0.043777,0.082424,0.003940,2.747313,0.131332,1.922192,0.127844,1.916993,0.575854,1.916702,0.033447,0.575854,0.057501,0.001008,0.017276,0.357456,0.006191
3300.000000,0.999961,-0.006262,0.082569,-0.000564,2.752198,-0.018786,1.926730,-0.021513,1.926652,-0.092050,1.926652,0.000391,-0.092050,0.057799,0.000097,-0.002762,0.357798,-0.000731
3400.000000,0.996831,-0.056203,0.082388,-0.003936,2.743045,-0.168610,1.923818,-0.093167,1.924495,-0.259826,1.924435,-0.015111,-0.259826,0.057733,-0.000455,-0.007795,0.357724,-0.002793
3500.000000,0.988724,-0.105588,0.081614,-0.009503,2.720746,-0.316763,1.893667,-0.320208,1.912572,-0.680315,1.912180,-0.038703,-0.680315,0.057366,-0.001156,-0.020409,0.357303,-0.007279
3600.000000,0.975720,-0.153917,0.080517,-0.013853,2.684759,-0.461750,1.856264,-0.464353,1.871099,-1.334715,1.869998,-0.064174,-1.334715,0.056337,-0.001825,-0.037173,0.356129,-0.012974
3700.000000,0.957951,-0.200701,0.079441,-0.017021,2.634343,-0.602104,1.835429,-0.531974,1.857509,-1.496124,1.855628,-0.083592,-1.496124,0.055648,-0.002526,-0.044950,0.355345,-0.016007
3800.000000,0.935598,-0.245468,0.077191,-0.022092,2.573754,-0.736405,1.743721,-0.739447,1.814765,-1.893212,1.811869,-0.102487,-1.893212,0.054368,-0.003097,-0.056650,0.353887,-0.020083
3900.000000,0.908882,-0.287776,0.074952,-0.025900,2.500144,-0.863329,1.667767,-0.865527,1.723882,-2.491798,1.719714,-0.119795,-2.491798,0.052057,-0.003534,-0.072151,0.351277,-0.025161
4000.000000,0.878065,-0.327211,0.073077,-0.028579,2.412981,-0.981633,1.630948,-0.923023,1.698912,-2.636620,1.693578,-0.134520,-2.636620,0.050767,-0.004047,-0.079181,0.349827,-0.027776
4100.000000,0.843465,-0.363362,0.069554,-0.032703,2.319521,-1.090086,1.486003,-1.092348,1.626736,-2.983612,1.620254,-0.145074,-2.983612,0.048623,-0.004369,-0.089404,0.347425,-0.031155
4200.000000,0.805425,-0.395873,0.066372,-0.035629,2.214864,-1.187619,1.386491,-1.186407,1.504162,-3.443859,1.495731,-0.159040,-3.443859,0.044519,-0.004605,-0.104624,0.342878,-0.035935
4300.000000,0.764340,-0.424411,0.063868,-0.037578,2.098815,-1.273232,1.265496,-1.274803,1.395637,-3.769469,1.387492,-0.150562,-3.769469,0.042499,-0.004610,-0.110587,0.340666,-0.037719
4400.000000,0.720595,-0.448707,0.059386,-0.040384,1.980866,-1.346120,1.149798,-1.345391,1.297787,-3.999669,1.288366,-0.156090,-3.999669,0.038576,-0.004630,-0.120278,0.336409,-0.040627
4500.000000,0.674650,-0.468505,0.055548,-0.042165,1.854568,-1.405516,1.023132,-1.404812,1.192885,-4.212840,1.183271,-0.151146,-4.212840,0.035303,-0.004477,-0.126717,0.332897,-0.042391
4600.000000,0.626942,-0.483617,0.052636,-0.043212,1.719932,-1.450852,0.884153,-1.451221,1.064007,-4.416712,1.055113,-0.137283,-4.416712,0.032688,-0.004253,-0.130943,0.330120,-0.043423
4700.000000,0.577967,-0.493884,0.047598,-0.044450,1.588044,-1.481651,0.755223,-1.480858,0.943807,-4.552191,0.934990,-0.128706,-4.552191,0.028003,-0.003837,-0.136680,0.325205,-0.044714
4800.000000,0.528196,-0.499204,0.043443,-0.044928,1.451318,-1.497613,0.615083,-1.497132,0.817827,-4.655812,0.809838,-0.114033,-4.655812,0.024166,-0.003393,-0.139782,0.321240,-0.045191
4900.000000,0.478141,-0.499522,0.040384,-0.044978,1.310166,-1.498566,0.473328,-1.497726,0.678817,-4.721618,0.672100,-0.095257,-4.721618,0.021228,-0.003009,-0.141221,0.318242,-0.045234
5000.000000,0.428312,-0.494834,0.035240,-0.044535,1.176124,-1.484502,0.342539,-1.483750,0.543164,-4.735757,0.537691,-0.076914,-4.735757,0.016128,-0.002306,-0.142077,0.313105,-0.044786
5100.000000,0.379211,-0.485191,0.031144,-0.043667,1.041324,-1.455572,0.204770,-1.454111,0.407303,-4.702805,0.403252,-0.057301,-4.702805,0.012013,-0.001709,-0.141118,0.309030,-0.043904
5200.000000,0.331321,-0.470688,0.028216,-0.042715,0.906372,-1.412065,0.069808,-1.410326,0.266023,-4.622560,0.263418,-0.037140,-4.622560,0.008955,-0.001263,-0.139373,0.306046,-0.042939
5300.000000,0.285119,-0.451471,0.023427,-0.040632,0.782236,-1.354414,-0.050821,-1.353830,0.125912,-4.492427,0.127733,-0.017461,-4.491478,0.003832,-0.000526,-0.134744,0.301112,-0.040827
5400.000000,0.241069,-0.427732,0.019756,-0.038496,0.661387,-1.283197,-0.173779,-1.281024,-0.007084,-4.309126,-0.009489,0.001248,-4.311791,-0.000285,0.000038,-0.129354,0.297209,-0.038660
5500.000000,0.199613,-0.399709,0.017218,-0.036628,0.544664,-1.199128,-0.289943,-1.196771,-0.137282,-4.079054,-0.073496,0.009308,-4.199134,-0.002205,0.000279,-0.125974,0.295418,-0.037413
5600.000000,0.161159,-0.367678,0.013212,-0.033091,0.441504,-1.103034,-0.389667,-1.102737,-0.266421,-3.793963,-0.259564,0.030291,-3.797899,-0.007786,0.000917,-0.113937,0.290269,-0.033190
5700.000000,0.126104,-0.331967,0.010295,-0.029877,0.345426,-0.995901,-0.489460,-0.995753,-0.383356,-3.470723,-0.378995,0.040536,-3.469476,-0.011368,0.001230,-0.104084,0.287008,-0.029939
5800.000000,0.094801,-0.292940,0.008374,-0.027260,0.257409,-0.878820,-0.574043,-0.876095,-0.485257,-3.094066,-0.434430,0.042860,-3.277844,-0.013033,0.001286,-0.098335,0.285518,-0.028167
5900.000000,0.067550,-0.250972,0.005512,-0.022588,0.184489,-0.752917,-0.644081,-0.752897,-0.584845,-2.665289,-0.577768,0.048345,-2.677539,-0.017331,0.001478,-0.080326,0.281702,-0.022594
6000.000000,0.044628,-0.206485,0.003609,-0.018584,0.121783,-0.619455,-0.707238,-0.616560,-0.664586,-2.207706,-0.662142,0.046392,-2.222608,-0.019862,0.001424,-0.066678,0.279471,-0.018564
6100.000000,0.026269,-0.159934,0.002478,-0.015452,0.070317,-0.479801,-0.757807,-0.476822,-0.728388,-1.735515,-0.698911,0.041274,-1.965650,-0.020967,0.001238,-0.058969,0.278511,-0.016442
6200.000000,0.012655,-0.111779,0.001014,-0.010060,0.034155,-0.335338,-0.792224,-0.335456,-0.780897,-1.203958,-0.777535,0.031464,-1.223406,-0.023324,0.000988,-0.036702,0.276474,-0.010021
6300.000000,0.003922,-0.062506,0.000297,-0.005625,0.010448,-0.187517,-0.815443,-0.187645,-0.811371,-0.681786,-0.811196,0.016846,-0.681786,-0.024339,0.000552,-0.020609,0.275597,-0.005630
6400.000000,0.000159,-0.012589,0.000057,-0.002259,0.000161,-0.037767,-0.825744,-0.034371,-0.825258,-0.148440,-0.825195,0.010158,-0.148440,-0.024688,0.000304,-0.008381,0.275302,-0.002210
6500.000000,-0.001404,-0.037448,-0.000123,-0.003370,-0.004006,-0.112344,-0.829693,-0.112186,-0.828591,-0.418662,-0.828532,0.009868,-0.418662,-0.024871,0.000247,-0.012235,0.275107,-0.003423
6600.000000,-0.007647,-0.087112,-0.000655,-0.007840,-0.021429,-0.261336,-0.847200,-0.261189,-0.839498,-0.949922,-0.839164,0.023674,-0.949922,-0.025226,0.000664,-0.028351,0.274653,-0.007840
6700.000000,-0.018822,-0.135897,-0.001328,-0.011139,-0.053263,-0.407690,-0.880336,-0.410969,-0.864707,-1.476370,-0.864127,0.031645,-1.476370,-0.025679,0.000940,-0.040448,0.274075,-0.011191
6800.000000,-0.034826,-0.183340,-0.002919,-0.016501,-0.096795,-0.550020,-0.923674,-0.549834,-0.890767,-2.025896,-0.889158,0.053510,-2.025896,-0.026745,0.001559,-0.060443,0.272707,-0.016563
6900.000000,-0.055482,-0.228918,-0.004654,-0.020603,-0.153779,-0.686753,-0.981175,-0.686550,-0.926561,-2.528813,-0.923918,0.069930,-2.528813,-0.027857,0.002059,-0.075705,0.271284,-0.020631
7000.000000,-0.080588,-0.272201,-0.006179,-0.023538,-0.224862,-0.816604,-1.055169,-0.819339,-0.983219,-3.014738,-0.945415,0.079045,-2.781058,-0.028362,0.002371,-0.083432,0.270594,-0.022629
7100.000000,-0.109898,-0.312762,-0.008521,-0.027252,-0.305942,-0.938287,-1.091703,-0.878301,-1.000455,-3.269929,-0.995872,0.097875,-3.269197,-0.029876,0.002935,-0.098076,0.268682,-0.026441
7200.000000,-0.143117,-0.350192,-0.011932,-0.031517,-0.395577,-1.050576,-1.229606,-1.054858,-1.096635,-3.974988,-1.111162,0.124795,-3.939918,-0.033346,0.003638,-0.118198,0.264560,-0.031739
7300.000000,-0.179907,-0.384110,-0.014173,-0.033828,-0.499546,-1.152331,-1.333959,-1.153847,-1.178930,-4.372812,-1.121689,0.141571,-4.186116,-0.033651,0.004247,-0.125583,0.263987,-0.033330
7400.000000,-0.219903,-0.414181,-0.017415,-0.036622,-0.609888,-1.242543,-1.445709,-1.243617,-1.253674,-4.789989,-1.248875,0.176476,-4.767745,-0.037473,0.005245,-0.143032,0.259463,-0.037519
7500.000000,-0.262704,-0.440103,-0.021838,-0.039609,-0.725162,-1.320308,-1.562348,-1.320935,-1.341304,-5.149654,-1.338026,0.204427,-5.131897,-0.040148,0.006086,-0.153957,0.256304,-0.039919
7600.000000,-0.307886,-0.461619,-0.024594,-0.041087,-0.852717,-1.384857,-1.691547,-1.385016,-1.450018,-5.453894,-1.371600,0.220661,-5.318359,-0.041148,0.006619,-0.159551,0.255042,-0.041043
7700.000000,-0.354987,-0.478509,-0.028445,-0.042712,-0.982440,-1.435528,-1.753284,-1.411916,-1.491623,-5.619978,-1.471351,0.249973,-5.617582,-0.044141,0.007494,-0.168527,0.251608,-0.042825
7800.000000,-0.403541,-0.490607,-0.033486,-0.044155,-1.113045,-1.471822,-1.963286,-1.471962,-1.675601,-5.975436,-1.587384,0.279372,-5.859710,-0.047628,0.008344,-0.175791,0.247748,-0.044123
7900.000000,-0.453059,-0.497792,-0.036510,-0.044667,-1.252734,-1.493375,-2.019780,-1.482923,-1.723628,-6.085907,-1.695050,0.312572,-6.085907,-0.050853,0.009372,-0.182577,0.244161,-0.045098
8000.000000,-0.503049,-0.499991,-0.040625,-0.044978,-1.390227,-1.499972,-2.160498,-1.497028,-1.844424,-6.242279,-1.812214,0.343189,-6.242279,-0.054367,0.010293,-0.187268,0.240388,-0.045560
8100.000000,-0.553022,-0.497181,-0.045832,-0.044746,-1.524506,-1.491542,-2.377498,-1.489312,-1.980403,-6.339172,-1.944908,0.373270,-6.339172,-0.058350,0.011182,-0.190175,0.236241,-0.045527
8200.000000,-0.602458,-0.489390,-0.048854,-0.044248,-1.663863,-1.468169,-2.433371,-1.479850,-2.113030,-6.389460,-2.074345,0.402475,-6.389460,-0.062231,0.012073,-0.191684,0.232275,-0.045081
8300.000000,-0.650867,-0.476696,-0.052866,-0.043216,-1.796833,-1.430089,-2.570886,-1.448299,-2.248668,-6.368776,-2.207704,0.427259,-6.368776,-0.066230,0.012821,-0.191063,0.228310,-0.044150
8400.000000,-0.697747,-0.459234,-0.057771,-0.041331,-1.922659,-1.377703,-2.774983,-1.373549,-2.391742,-6.294519,-2.348968,0.450309,-6.294519,-0.070465,0.013529,-0.188836,0.224202,-0.042785
8500.000000,-0.742659,-0.437169,-0.060519,-0.039867,-2.049165,-1.311507,-2.825004,-1.344523,-2.536133,-6.131766,-2.493228,0.464529,-6.131766,-0.074795,0.013945,-0.183953,0.220143,-0.040930
8600.000000,-0.785142,-0.410724,-0.064067,-0.037584,-2.165678,-1.232171,-2.946870,-1.270205,-2.675313,-5.906836,-2.633218,0.472717,-5.906836,-0.078994,0.014198,-0.177205,0.216309,-0.038686
8700.000000,-0.824781,-0.380154,-0.068234,-0.034214,-2.271920,-1.140463,-3.119852,-1.135072,-2.812448,-5.643970,-2.770574,0.483511,-5.643970,-0.082159,0.014343,-0.171048,0.213463,-0.036721
8800.000000,-0.861153,-0.345787,-0.070464,-0.031915,-2.374263,-1.037361,-3.159543,-1.089006,-2.952756,-5.242898,-2.915716,0.466225,-5.242898,-0.087356,0.014065,-0.157923,0.208911,-0.033115
8900.000000,-0.893911,-0.307951,-0.073231,-0.028586,-2.463899,-0.923854,-3.254991,-0.978529,-3.078386,-4.802803,-3.045754,0.447038,-4.802803,-0.091322,0.013525,-0.144909,0.205533,-0.029795
9000.000000,-0.922722,-0.267031,-0.076284,-0.024033,-2.540941,-0.801094,-3.381497,-0.795069,-3.192425,-4.351818,-3.162890,0.433251,-4.351818,-0.094133,0.012907,-0.133343,0.203204,-0.026978
9100.000000,-0.947297,-0.223439,-0.077794,-0.021104,-2.609957,-0.670317,-3.407661,-0.735952,-3.305675,-3.717650,-3.284360,0.374788,-3.717650,-0.098406,0.011387,-0.112576,0.199695,-0.022314
9200.000000,-0.967390,-0.177613,-0.079532,-0.017028,-2.664667,-0.532838,-3.468607,-0.599095,-3.396152,-3.084543,-3.380844,0.322097,-3.084543,-0.101362,0.009842,-0.093760,0.197321,-0.018245
9300.000000,-0.982802,-0.130008,-0.081199,-0.011701,-2.705635,-0.390024,-3.536843,-0.386314,-3.472856,-2.399147,-3.463185,0.259000,-2.399147,-0.103796,0.007963,-0.073311,0.195398,-0.014010
